file,subset,split,year,dating-certainty
Tapuscrit_1914_fr_FRAD072_12J381_lettre0005_009.jpg,typewriter,train,1914,True
Tapuscrit_1919_fr_FRAD072_12J387_lettre0599_001.jpg,typewriter,train,1919,True
Tapuscrit_1958_de_EHRI-ET-WL16560578_5.jpg,typewriter,train,1958,True
Tapuscrit_1945_cs_EHRI-ET-JMP002_1.jpg,typewriter,train,1945,True
Tapuscrit_1945_de_EHRI-ET-JMP016_3.jpg,typewriter,train,1945,True
Tapuscrit_1945_cs_EHRI-ET-JMP004_1.jpg,typewriter,train,1945,True
Tapuscrit_1919_fr_FRAD072_12J386_lettre0512_004.jpg,typewriter,train,1919,True
Tapuscrit_1919_fr_FRAD072_12J387_lettre0569_annexe02_003.jpg,typewriter,train,1919,True
Tapuscrit_1945_de_EHRI-ET-YV3549213_2.jpg,typewriter,train,1945,True
Tapuscrit_1914_fr_FRAD072_12J381_lettre0001_008.jpg,typewriter,train,1914,True
Tapuscrit_1958_de_EHRI-ET-YV3549466_2.jpg,typewriter,train,1958,True
Tapuscrit_1957_de_EHRI-ET-WL16560956_7.jpg,typewriter,train,1957,True
Tapuscrit_1946_hu_EHRI-ET-DEGOB3648_1.jpg,typewriter,valid,1946,True
Tapuscrit_1919_fr_FRAD072_12J387_lettre0573_001.jpg,typewriter,valid,1919,True
Tapuscrit_1919_fr_FRAD072_12J386_lettre0473_annexe01_001.jpg,typewriter,valid,1919,True
Tapuscrit_1938_hu_EHRI-ET-DEGOB1640_04.jpg,typewriter,valid,1938,True
Tapuscrit_1945_pl_EHRI-ET-ZIH3010884_1.jpg,typewriter,valid,1945,True
Tapuscrit_1938_cz_EHRI-ET-JMP008_03.jpg,typewriter,valid,1938,True
Tapuscrit_1957_de_EHRI-ET-WL16560421_9.jpg,typewriter,valid,1957,True
Tapuscrit_1938_sk_EHRI-BF-19380421e_SK_04.jpg,typewriter,valid,1938,True
Tapuscrit_1938_da_EHRI-DR-19410701-DK_02.jpg,typewriter,valid,1938,True
bd6t53722340_f32.jpg,monographies,test,1887,True
bpt6k9389822_f10.jpg,monographies,test,1851,True
bd6t53699179_f3.jpg,monographies,test,1887,True
bd6t53717136_f10.jpg,monographies,test,1853,True
bpt6k923283n_f43.jpg,monographies,test,1931,True
bd6t53701090_f22.jpg,monographies,test,1868,True
bpt6k850801p_f9.jpg,monographies,test,1865,True
bpt6k9355553_f129.jpg,monographies,test,1912,True
bpt6k319615d_f32.jpg,monographies,test,1902,True
bpt6k9398198_f58.jpg,monographies,test,1908,True
bpt6k9905992_f17.jpg,monographies,test,1931,True
bpt6k312250q_f3.jpg,monographies,test,1897,True
bpt6k936370j_f106.jpg,monographies,test,1948,True
bpt6k11805893_f2.jpg,monographies,test,1851,True
bpt6k882853f_f4.jpg,monographies,test,1926,True
bpt6k11723623_f89.jpg,monographies,test,1947,True
bpt6k3396558k_f4.jpg,monographies,test,1951,True
bpt6k886817p_f31.jpg,monographies,test,1829,True
bpt6k887910m_f232.jpg,monographies,test,1951,True
bpt6k322315s_f47.jpg,monographies,test,1946,False
bpt6k936325q_f84.jpg,monographies,test,1904,True
bpt6k992287k_f76.jpg,monographies,test,1879,True
bpt6k9405358_f6.jpg,monographies,test,1886,True
bpt6k373135b_f93.jpg,monographies,test,1933,True
bd6t5371666r_f87.jpg,monographies,test,1887,True
bpt6k9117276b_f8.jpg,monographies,test,1896,True
bd6t53711967_f17.jpg,monographies,test,1839,True
bd6t5371194g_f49.jpg,monographies,test,1848,True
bd6t53710076_f11.jpg,monographies,test,1861,True
bd6t53683866_f94.jpg,monographies,test,1911,True
bpt6k9340393_f151.jpg,monographies,test,1946,True
bd6t5371365f_f24.jpg,monographies,test,1897,True
bd6t5369465q_f159.jpg,monographies,test,1913,True
bpt6k1290587s_f0.jpg,monographies,test,1825,True
bpt6k9314727_f46.jpg,monographies,test,1931,True
bd6t53683141_f76.jpg,monographies,test,1900,True
bd6t5370261b_f26.jpg,monographies,test,1913,True
bd6t53730296_f422.jpg,monographies,test,1758,True
bpt6k1183747c_f63.jpg,monographies,test,1921,True
bd6t5371185h_f118.jpg,monographies,test,1908,True
bd6t53682619_f245.jpg,monographies,test,1836,True
bd6t53712476_f13.jpg,monographies,test,1834,True
bd6t5369964w_f54.jpg,monographies,test,1928,True
bpt6k34036150_f178.jpg,monographies,test,1924,True
bd6t5369693m_f2.jpg,monographies,test,1901,True
bpt6k937546p_f35.jpg,monographies,test,1914,True
bd6t53682454_f45.jpg,monographies,test,1893,True
bpt6k932643g_f1.jpg,monographies,test,1941,True
bd6t5371314b_f59.jpg,monographies,test,1913,True
bpt6k9117209x_f109.jpg,monographies,test,1857,True
bpt6k920339p_f44.jpg,monographies,test,1925,True
bd6t53744960_f49.jpg,monographies,test,1781,True
bd6t5369908b_f34.jpg,monographies,test,1880,True
bd6t53694527_f4.jpg,monographies,test,1802,True
bd6t53681979_f71.jpg,monographies,test,1908,True
bd6t5374410z_f72.jpg,monographies,test,1909,True
bd6t53694697_f106.jpg,monographies,test,1899,True
bd6t5369852g_f4.jpg,monographies,test,1865,True
bd6t53737445_f4.jpg,monographies,test,1887,True
bpt6k9326300_f246.jpg,monographies,test,1941,True
bd6t53698814_f38.jpg,monographies,test,1913,True
bpt6k1098065g_f54.jpg,monographies,test,1616,True
bd6t5369606n_f7.jpg,monographies,test,1891,True
bd6t5369931q_f5.jpg,monographies,test,1901,True
bd6t5332589k_f285.jpg,monographies,test,1929,True
bd6t53329859_f262.jpg,monographies,test,1867,True
bpt6k33947829_f2.jpg,monographies,test,1923,True
bd6t5370354f_f2.jpg,monographies,test,1852,True
bd6t5333344z_f52.jpg,monographies,test,1925,True
bpt6k1092865c_f188.jpg,monographies,test,1924,True
bpt6k9392181_f217.jpg,monographies,test,1949,True
bpt6k9364717_f59.jpg,monographies,test,1947,True
bd6t53683518_f49.jpg,monographies,test,1934,True
bd6t5373914r_f307.jpg,monographies,test,1939,True
bd6t5369366s_f51.jpg,monographies,test,1866,True
bpt6k321883q_f155.jpg,monographies,test,1909,True
bd6t53697135_f124.jpg,monographies,test,1906,False
bd6t53329783_f5.jpg,monographies,test,1901,True
bd6t53771342_f216.jpg,monographies,test,1927,True
bd6t5369460t_f95.jpg,monographies,test,1870,True
bpt6k9922908_f20.jpg,monographies,test,1897,True
bpt6k33901857_f1.jpg,monographies,test,1952,True
bd6t5369871s_f156.jpg,monographies,test,1910,True
bd6t5370285j_f76.jpg,monographies,test,1930,True
bd6t53722238_f197.jpg,monographies,test,1875,True
bpt6k311433h_f12.jpg,monographies,test,1798,True
bd6t5369282n_f1.jpg,monographies,test,1845,True
bd6t5371569k_f7.jpg,monographies,test,1905,True
bpt6k1092872h_f15.jpg,monographies,test,1823,True
bd6t5333058w_f181.jpg,monographies,test,1925,True
bd6t5370222b_f18.jpg,monographies,test,1883,True
bpt6k1098047j_f1.jpg,monographies,test,1853,True
bd6t5374477p_f106.jpg,monographies,test,1861,False
bpt6k936331j_f30.jpg,monographies,test,1904,True
bd6t53694964_f340.jpg,monographies,test,1946,False
bpt6k9373195_f80.jpg,monographies,test,1887,True
bpt6k9117310x_f1.jpg,monographies,test,1942,True
bd6t53700267_f96.jpg,monographies,test,1930,True
bpt6k939434t_f174.jpg,monographies,test,1929,True
bpt6k3398328c_f69.jpg,monographies,train,1921,True
bd6t5371537s_f91.jpg,monographies,train,1858,True
bd6t5332949f_f3.jpg,monographies,train,1867,True
bd6t5368124r_f223.jpg,monographies,train,1906,False
bd6t5369909q_f45.jpg,monographies,train,1913,True
bpt6k1413264z_f85.jpg,monographies,train,1930,True
bd6t5332954w_f85.jpg,monographies,train,1912,True
bd6t5369506b_f143.jpg,monographies,train,1884,True
bd6t53772317_f320.jpg,monographies,train,1945,True
bd6t53735558_f81.jpg,monographies,train,1888,True
bpt6k10926166_f209.jpg,monographies,train,1914,True
bpt6k10925534_f593.jpg,monographies,train,1920,True
bd6t5369894m_f31.jpg,monographies,train,1889,True
bpt6k9117283g_f272.jpg,monographies,train,1962,True
bpt6k886109x_f178.jpg,monographies,train,1947,True
bpt6k8561999_f24.jpg,monographies,train,1844,True
bd6t5369176h_f105.jpg,monographies,train,1872,False
bd6t5368187z_f148.jpg,monographies,train,1911,True
bd6t53696325_f8.jpg,monographies,train,1901,True
bd6t53701679_f13.jpg,monographies,train,1856,True
bpt6k311344x_f14.jpg,monographies,train,1857,True
bpt6k10925089_f5.jpg,monographies,train,1802,True
bpt6k1468971_f174.jpg,monographies,train,1946,True
bpt6k937966m_f8.jpg,monographies,train,1896,True
bd6t5371660g_f38.jpg,monographies,train,1931,True
bd6t5369472x_f81.jpg,monographies,train,1900,True
bd6t53700793_f300.jpg,monographies,train,1885,True
bd6t53682229_f29.jpg,monographies,train,1851,True
bpt6k1092645x_f71.jpg,monographies,train,1880,True
bd6t53696626_f13.jpg,monographies,train,1896,True
bd6t5369873j_f25.jpg,monographies,train,1896,True
bd6t5370117k_f174.jpg,monographies,train,1852,True
bpt6k1414188b_f199.jpg,monographies,train,1947,True
bd6t5369648s_f61.jpg,monographies,train,1909,True
bpt6k1764998_f2.jpg,monographies,train,1628,True
bd6t5371507r_f41.jpg,monographies,train,1917,True
bpt6k1764917_f7.jpg,monographies,train,1628,True
bd6t5373530p_f41.jpg,monographies,train,1857,True
bd6t5368357j_f148.jpg,monographies,train,1925,True
bd6t5369684n_f1.jpg,monographies,train,1898,True
bd6t5371164f_f311.jpg,monographies,train,1888,True
bpt6k312398f_f241.jpg,monographies,train,1912,True
bd6t5372158w_f25.jpg,monographies,train,1933,True
bd6t5368478x_f220.jpg,monographies,train,1931,True
bd6t5327019r_f1000.jpg,monographies,train,2003,True
bd6t5369934v_f108.jpg,monographies,train,1903,True
bd6t53682407_f141.jpg,monographies,train,1893,True
bpt6k176490v_f8.jpg,monographies,train,1628,True
bpt6k14228944_f13.jpg,monographies,train,1925,True
bd6t5368422x_f154.jpg,monographies,train,1919,True
bd6t53696749_f22.jpg,monographies,train,1898,True
bd6t5327065z_f930.jpg,monographies,train,1994,True
bd6t5372149x_f3.jpg,monographies,train,1797,True
bd6t53703006_f3.jpg,monographies,train,1862,False
bd6t53713205_f6.jpg,monographies,train,1841,True
bd6t5371717q_f63.jpg,monographies,train,1834,True
bd6t5369828q_f16.jpg,monographies,train,1890,True
bpt6k1098075v_f25.jpg,monographies,train,1584,True
bd6t5372152m_f95.jpg,monographies,train,1762,True
bd6t53756507_f176.jpg,monographies,train,1912,True
bd6t5369642h_f10.jpg,monographies,train,1907,True
bd6t5373230r_f8.jpg,monographies,train,1880,True
bd6t5332191n_f29.jpg,monographies,train,1929,True
bpt6k1092588b_f18.jpg,monographies,train,1851,True
bpt6k1092450j_f428.jpg,monographies,train,1885,True
bpt6k3101517_f19.jpg,monographies,train,1926,True
bd6t53696851_f0.jpg,monographies,train,1899,True
bd6t5372200f_f3.jpg,monographies,train,1896,True
bd6t5369906k_f43.jpg,monographies,train,1858,True
bd6t5371313z_f2.jpg,monographies,train,1875,True
bd6t5373664j_f12.jpg,monographies,train,1836,True
bd6t53722552_f242.jpg,monographies,train,1825,True
bpt6k322178c_f86.jpg,monographies,train,1920,True
bd6t53698903_f23.jpg,monographies,train,1930,True
bd6t5371552k_f96.jpg,monographies,train,1890,True
bd6t5374788b_f7.jpg,monographies,train,1838,True
bd6t5332530f_f229.jpg,monographies,train,1872,True
bd6t5333319t_f59.jpg,monographies,train,1899,True
bd6t5332753w_f182.jpg,monographies,train,1871,True
bd6t5369153p_f427.jpg,monographies,train,1837,True
bd6t5369972g_f213.jpg,monographies,train,1887,True
bd6t5327071s_f515.jpg,monographies,train,1967,True
bpt6k948229q_f184.jpg,monographies,train,1930,True
bd6t5370034t_f13.jpg,monographies,train,1854,False
bpt6k1290577d_f27.jpg,monographies,train,1838,True
bd6t5370375h_f4.jpg,monographies,train,1878,True
bd6t5371741g_f76.jpg,monographies,train,1880,True
bpt6k9385959_f36.jpg,monographies,train,1943,True
bd6t5371571w_f34.jpg,monographies,train,1908,True
bd6t53698636_f227.jpg,monographies,train,1869,False
bd6t53270157_f317.jpg,monographies,train,1998,True
bd6t5372134p_f67.jpg,monographies,train,1897,True
bpt6k11611830_f193.jpg,monographies,train,1938,True
bd6t53692907_f4.jpg,monographies,train,1790,True
bd6t53717573_f202.jpg,monographies,train,1929,True
bpt6k1098123g_f7.jpg,monographies,train,1729,True
bd6t5369696r_f11.jpg,monographies,train,1902,True
bpt6k1098035b_f4.jpg,monographies,train,1818,True
bpt6k936302w_f86.jpg,monographies,train,1928,True
bd6t5370311x_f66.jpg,monographies,train,1923,True
bd6t53699569_f13.jpg,monographies,train,1791,True
bd6t5369185g_f23.jpg,monographies,train,1898,True
bd6t5371234q_f4.jpg,monographies,train,1793,True
bd6t5369626b_f18.jpg,monographies,train,1894,True
bd6t53723841_f396.jpg,monographies,train,1891,True
bpt6k930416d_f2.jpg,monographies,train,1905,True
bd6t5369779h_f299.jpg,monographies,train,1946,False
bd6t5371687t_f20.jpg,monographies,train,1913,True
bd6t5370613m_f284.jpg,monographies,train,1936,False
bpt6k10925749_f187.jpg,monographies,train,1801,True
bpt6k14112984_f94.jpg,monographies,train,1867,True
bd6t5371197m_f168.jpg,monographies,train,1934,True
bd6t5333139w_f33.jpg,monographies,train,1825,True
bd6t53744570_f70.jpg,monographies,train,1784,True
bpt6k1411745q_f54.jpg,monographies,train,1900,True
bpt6k11808916_f23.jpg,monographies,train,1948,True
bd6t5371669w_f73.jpg,monographies,train,1909,True
bd6t53737670_f0.jpg,monographies,train,1847,True
bpt6k1092808b_f42.jpg,monographies,train,1871,True
bd6t5370001n_f3.jpg,monographies,train,1880,True
bd6t5373472h_f73.jpg,monographies,train,1933,True
bd6t53329257_f144.jpg,monographies,train,1928,True
bpt6k9357173_f3.jpg,monographies,train,1861,True
bd6t5369474p_f299.jpg,monographies,train,1891,True
bd6t5370159q_f46.jpg,monographies,train,1859,True
bd6t53326840_f539.jpg,monographies,train,1874,True
bd6t5368052q_f36.jpg,monographies,train,1867,True
bd6t5372209v_f220.jpg,monographies,train,1914,True
bd6t5368363c_f107.jpg,monographies,train,1893,True
bpt6k9117198k_f401.jpg,monographies,train,1893,True
bpt6k870181r_f10.jpg,monographies,train,1905,True
bpt6k946549s_f123.jpg,monographies,train,1945,True
bd6t5373016q_f272.jpg,monographies,train,1932,True
bd6t5371567t_f28.jpg,monographies,train,1897,True
bd6t53337179_f164.jpg,monographies,train,1827,True
bpt6k1092637c_f29.jpg,monographies,train,1837,True
bd6t53723451_f69.jpg,monographies,train,1884,True
bd6t5369865z_f36.jpg,monographies,train,1855,True
bd6t5372227s_f12.jpg,monographies,train,1851,True
bpt6k10925304_f261.jpg,monographies,train,1880,True
bpt6k938017r_f8.jpg,monographies,train,1930,True
bd6t53735660_f21.jpg,monographies,train,1829,True
bpt6k3385149n_f10.jpg,monographies,train,1928,True
bd6t5370166x_f15.jpg,monographies,train,1845,True
bd6t5370352p_f1.jpg,monographies,train,1851,True
bd6t5369780f_f469.jpg,monographies,train,1946,False
bd6t53336424_f22.jpg,monographies,train,1923,True
bd6t53330818_f105.jpg,monographies,train,1950,True
bd6t53701467_f70.jpg,monographies,train,1889,True
bd6t5375185m_f104.jpg,monographies,train,1908,True
bd6t5333650q_f68.jpg,monographies,train,1863,True
bd6t5369608d_f0.jpg,monographies,train,1891,True
bpt6k1092726x_f128.jpg,monographies,train,1868,True
bpt6k1765337_f522.jpg,monographies,train,1799,True
bd6t5369197k_f6.jpg,monographies,train,1835,True
bd6t5332539v_f284.jpg,monographies,train,1887,True
bd6t53736902_f10.jpg,monographies,train,1877,True
bd6t53713197_f7.jpg,monographies,train,1764,False
bd6t5333002w_f11.jpg,monographies,train,1857,True
bd6t53747822_f3.jpg,monographies,train,1838,True
bd6t5370297n_f16.jpg,monographies,train,1862,False
bpt6k1092674n_f61.jpg,monographies,train,1842,True
bpt6k10929026_f96.jpg,monographies,train,1880,True
bd6t53748590_f253.jpg,monographies,train,1857,True
bpt6k931479w_f61.jpg,monographies,train,1929,True
bd6t5371592z_f111.jpg,monographies,train,1860,True
bpt6k885157m_f43.jpg,monographies,train,1926,True
bpt6k850809q_f46.jpg,monographies,train,1989,True
bpt6k8703444_f37.jpg,monographies,train,1947,True
bd6t53700178_f187.jpg,monographies,train,1891,True
bd6t53680622_f242.jpg,monographies,train,1861,True
bd6t53330899_f34.jpg,monographies,train,1950,True
bd6t5373551r_f110.jpg,monographies,train,1886,True
bd6t53717047_f92.jpg,monographies,train,1812,True
bd6t53699582_f367.jpg,monographies,train,1869,False
bd6t53699493_f22.jpg,monographies,train,1934,True
bd6t5369428g_f251.jpg,monographies,train,1860,True
bpt6k10927406_f110.jpg,monographies,train,1885,True
bd6t5371361x_f164.jpg,monographies,train,1927,True
bpt6k857953d_f20.jpg,monographies,train,1883,True
bd6t5369545b_f245.jpg,monographies,train,1946,False
bd6t53712005_f76.jpg,monographies,train,1887,True
bpt6k33779186_f26.jpg,monographies,train,1932,True
bd6t5332677s_f216.jpg,monographies,train,1877,True
bd6t5369651g_f9.jpg,monographies,train,1910,True
bd6t5370105g_f48.jpg,monographies,train,1830,False
bd6t53683476_f4.jpg,monographies,train,1822,True
bd6t53701734_f26.jpg,monographies,train,1861,True
bpt6k1092758w_f44.jpg,monographies,train,1919,True
bd6t5327058r_f86.jpg,monographies,train,1996,True
bd6t53333350_f33.jpg,monographies,train,1900,True
bpt6k33916769_f131.jpg,monographies,train,1952,True
bd6t53737110_f13.jpg,monographies,train,1889,True
bd6t5371621g_f312.jpg,monographies,train,1887,True
bd6t53712141_f1.jpg,monographies,train,1785,True
bpt6k851445m_f15.jpg,monographies,train,1906,True
bd6t53699794_f130.jpg,monographies,train,1887,True
bd6t5371391z_f21.jpg,monographies,train,1918,True
bd6t5371686f_f0.jpg,monographies,train,1887,True
bd6t53271111_f454.jpg,monographies,train,1994,True
bd6t53681945_f124.jpg,monographies,train,1887,True
bd6t53735045_f117.jpg,monographies,train,1835,True
bd6t53696283_f3.jpg,monographies,train,1894,True
bd6t5327104t_f191.jpg,monographies,train,2013,True
bd6t53715906_f263.jpg,monographies,train,1895,True
bd6t53700110_f162.jpg,monographies,train,1881,True
bd6t5374456m_f100.jpg,monographies,train,1810,True
bd6t53696503_f46.jpg,monographies,train,1910,True
bd6t53692776_f395.jpg,monographies,train,1790,True
bd6t53736936_f14.jpg,monographies,train,1876,True
bd6t53680177_f93.jpg,monographies,train,1944,True
bd6t5327055m_f251.jpg,monographies,train,2002,True
bd6t5370009p_f130.jpg,monographies,train,1880,True
bpt6k10925608_f176.jpg,monographies,train,1929,True
bd6t5327057c_f231.jpg,monographies,train,1995,True
bpt6k10980375_f133.jpg,monographies,train,1655,True
bd6t5370310j_f57.jpg,monographies,train,1920,True
bpt6k9117203f_f1.jpg,monographies,train,1889,True
bd6t53703129_f146.jpg,monographies,train,1921,True
bd6t5370138n_f321.jpg,monographies,train,1876,True
bd6t5369961r_f19.jpg,monographies,train,1908,True
bd6t5327011q_f224.jpg,monographies,train,1978,True
bd6t53328502_f138.jpg,monographies,train,2000,True
bd6t5332995n_f16.jpg,monographies,train,1921,True
bd6t5368192d_f304.jpg,monographies,train,1826,True
bd6t5370313p_f367.jpg,monographies,train,1928,True
bpt6k1092686v_f4.jpg,monographies,train,1792,True
bd6t5371216s_f4.jpg,monographies,train,1786,True
bd6t5368042c_f39.jpg,monographies,train,1925,True
bpt6k9117300j_f12.jpg,monographies,train,1968,True
bd6t5372358h_f160.jpg,monographies,train,1887,True
bd6t5374830w_f70.jpg,monographies,train,1851,True
bpt6k9117317t_f340.jpg,monographies,train,1946,True
bpt6k1092986w_f64.jpg,monographies,train,1919,False
bd6t5371518g_f442.jpg,monographies,train,1910,True
bpt6k1092755n_f64.jpg,monographies,train,1914,True
bd6t5333020t_f104.jpg,monographies,train,1867,True
bpt6k1092718c_f44.jpg,monographies,train,1791,True
bd6t5372167v_f351.jpg,monographies,train,1923,True
bpt6k33533227_f118.jpg,monographies,train,1939,True
bd6t5374777m_f6.jpg,monographies,train,1838,True
bd6t5371837q_f58.jpg,monographies,train,1909,True
bd6t53721818_f31.jpg,monographies,train,1926,True
bd6t5370101z_f22.jpg,monographies,train,1883,True
bd6t53701522_f66.jpg,monographies,train,1898,True
bd6t5369501f_f62.jpg,monographies,train,1913,True
bd6t5369925w_f32.jpg,monographies,train,1897,True
bd6t53683039_f110.jpg,monographies,train,1925,True
bd6t5369096w_f103.jpg,monographies,train,1923,True
bd6t5370051c_f77.jpg,monographies,train,1985,True
bd6t5370269c_f86.jpg,monographies,train,1799,True
bd6t5368400g_f112.jpg,monographies,train,1838,True
bpt6k1092753t_f60.jpg,monographies,train,1900,True
bd6t5370517t_f25.jpg,monographies,train,1906,True
bpt6k91172377_f175.jpg,monographies,train,1825,True
bd6t53722162_f6.jpg,monographies,train,1890,True
bd6t53691754_f52.jpg,monographies,train,1923,True
bpt6k3341427r_f54.jpg,monographies,train,1952,True
bd6t5369384q_f6.jpg,monographies,train,1936,True
bd6t53693976_f97.jpg,monographies,train,1823,True
bd6t5369927n_f10.jpg,monographies,train,1898,True
bpt6k1092621h_f272.jpg,monographies,train,1897,False
bd6t5369723h_f5.jpg,monographies,train,1903,True
bpt6k888365n_f38.jpg,monographies,train,1926,True
bd6t5371525p_f68.jpg,monographies,train,1933,True
bd6t53706352_f103.jpg,monographies,train,1874,False
bd6t53713676_f9.jpg,monographies,train,1903,True
bd6t53697347_f75.jpg,monographies,train,1888,True
bd6t53331552_f145.jpg,monographies,train,1952,True
bd6t5369735m_f40.jpg,monographies,train,1888,True
bpt6k933299h_f240.jpg,monographies,train,1947,True
bd6t5369982t_f43.jpg,monographies,train,1881,True
bd6t53683175_f435.jpg,monographies,train,1946,False
bd6t53342069_f442.jpg,monographies,train,1923,True
bpt6k12905923_f12.jpg,monographies,train,1867,True
bd6t5334710x_f213.jpg,monographies,train,1848,True
bd6t5369916x_f31.jpg,monographies,train,1886,True
bd6t5370267m_f36.jpg,monographies,train,1784,True
bd6t5369459w_f32.jpg,monographies,train,1863,True
bpt6k10925497_f263.jpg,monographies,train,1912,True
bd6t5371516q_f9.jpg,monographies,train,1834,True
bd6t5371191b_f7.jpg,monographies,train,1889,True
bd6t5372210s_f136.jpg,monographies,train,1800,True
bd6t5368761v_f503.jpg,monographies,train,1904,True
bd6t5369753j_f44.jpg,monographies,train,1916,True
bd6t5371749h_f149.jpg,monographies,train,1844,True
bd6t5373784j_f7.jpg,monographies,train,1906,True
bd6t5371754z_f248.jpg,monographies,train,1934,False
bpt6k1092960n_f9.jpg,monographies,train,1898,True
bpt6k940700z_f170.jpg,monographies,train,1930,True
bd6t53681165_f290.jpg,monographies,train,1946,False
bd6t53685062_f107.jpg,monographies,train,1862,True
bd6t5370225g_f346.jpg,monographies,train,1886,True
bpt6k1092462r_f6.jpg,monographies,train,1909,True
bpt6k889088t_f21.jpg,monographies,train,1916,True
bpt6k10925267_f561.jpg,monographies,train,1934,True
bpt6k1092464k_f203.jpg,monographies,train,1868,True
bpt6k312789q_f5.jpg,monographies,train,1847,True
bpt6k10927636_f285.jpg,monographies,train,1907,True
bd6t5327018c_f907.jpg,monographies,train,1998,True
bpt6k930981g_f368.jpg,monographies,train,1909,False
bpt6k11847646_f193.jpg,monographies,train,1897,True
bpt6k9470272_f147.jpg,monographies,train,1929,True
bpt6k10980308_f10.jpg,monographies,train,1792,True
bpt6k10927547_f27.jpg,monographies,train,1914,True
bpt6k856735k_f18.jpg,monographies,train,1851,True
bd6t5327099h_f987.jpg,monographies,train,2002,True
bpt6k91173135_f0.jpg,monographies,train,1910,True
bpt6k14227793_f63.jpg,monographies,train,1895,True
bpt6k9392469_f118.jpg,monographies,train,1924,True
bpt6k14228781_f9.jpg,monographies,train,1889,False
bpt6k10927792_f132.jpg,monographies,train,1912,True
bpt6k10927421_f9.jpg,monographies,train,1890,True
bd6t5327062t_f1060.jpg,monographies,train,1991,True
bpt6k937532t_f10.jpg,monographies,train,1915,True
bpt6k91172785_f25.jpg,monographies,train,1931,True
bpt6k10981259_f27.jpg,monographies,train,1799,True
bpt6k3229763_f20.jpg,monographies,train,1903,True
bpt6k314467w_f0.jpg,monographies,train,1897,True
bpt6k91172251_f71.jpg,monographies,train,1912,True
bd6t5327026z_f744.jpg,monographies,train,1970,True
bpt6k10929486_f329.jpg,monographies,train,1862,False
bpt6k10927562_f423.jpg,monographies,train,1927,True
bd6t5370151p_f46.jpg,monographies,train,1883,True
bpt6k33606691_f34.jpg,monographies,train,1952,True
bpt6k3352185r_f195.jpg,monographies,train,1903,True
bpt6k8828132_f165.jpg,monographies,train,1916,True
bpt6k10927814_f788.jpg,monographies,train,1913,True
bpt6k10925979_f155.jpg,monographies,train,1891,False
bpt6k10924650_f75.jpg,monographies,train,1869,True
bpt6k33559826_f15.jpg,monographies,train,1938,True
bpt6k10927866_f278.jpg,monographies,train,1926,True
bpt6k879884j_f182.jpg,monographies,train,1894,True
bpt6k10929738_f3.jpg,monographies,train,1700,False
bpt6k10928928_f54.jpg,monographies,train,1809,True
bpt6k10926826_f385.jpg,monographies,train,1881,True
bpt6k9474724_f41.jpg,monographies,train,1929,True
bpt6k165653q_f46.jpg,monographies,train,1936,True
bpt6k10924776_f70.jpg,monographies,train,1902,True
bpt6k8883169_f214.jpg,monographies,train,1942,True
bpt6k14123929_f39.jpg,monographies,train,1911,True
bpt6k12905886_f3.jpg,monographies,train,1912,True
bpt6k322211z_f8.jpg,monographies,train,1932,True
bpt6k10981682_f136.jpg,monographies,train,1836,False
bd6t53270382_f634.jpg,monographies,train,1980,True
bpt6k10929419_f150.jpg,monographies,train,1893,True
bd6t5327009d_f54.jpg,monographies,train,1979,True
bpt6k9927785_f5.jpg,monographies,train,1938,True
bpt6k33520840_f9.jpg,monographies,train,1929,True
bpt6k33815899_f20.jpg,monographies,train,1921,False
bpt6k10925193_f289.jpg,monographies,train,1908,True
bpt6k11789673_f460.jpg,monographies,train,1913,True
bpt6k9360922_f119.jpg,monographies,train,1931,True
bpt6k3384745r_f163.jpg,monographies,train,1950,True
bpt6k10925282_f810.jpg,monographies,train,1840,True
bpt6k33524317_f46.jpg,monographies,train,1932,True
bd6t53270246_f494.jpg,monographies,train,2014,True
bpt6k10927777_f24.jpg,monographies,train,1872,False
bpt6k3341287b_f158.jpg,monographies,train,1905,True
bpt6k12905990_f29.jpg,monographies,train,1870,True
bpt6k10980412_f3.jpg,monographies,train,1800,False
bd6t5327082h_f1122.jpg,monographies,train,2010,True
bpt6k10925371_f338.jpg,monographies,train,1896,True
bd6t5327064k_f993.jpg,monographies,train,1993,True
bpt6k10924561_f14.jpg,monographies,train,1955,False
bd6t5327043h_f207.jpg,monographies,train,1985,True
bpt6k856753h_f65.jpg,monographies,train,1918,True
bpt6k14219537_f316.jpg,monographies,train,1887,False
bd6t5327053v_f358.jpg,monographies,train,1986,True
bpt6k33524102_f38.jpg,monographies,train,1923,True
bpt6k322732k_f12.jpg,monographies,train,1864,True
bpt6k14142344_f371.jpg,monographies,train,1898,True
bpt6k10980538_f188.jpg,monographies,train,1597,True
bpt6k3384433h_f36.jpg,monographies,train,1924,True
bpt6k9406524_f12.jpg,monographies,train,1808,True
bpt6k1098162k_f1028.jpg,monographies,train,1599,True
bpt6k3352457g_f147.jpg,monographies,train,1936,True
bd6t5327046n_f351.jpg,monographies,train,2003,True
bd6t5370183g_f1.jpg,monographies,train,1881,True
bpt6k10927599_f345.jpg,monographies,train,1905,True
bpt6k3223131_f38.jpg,monographies,train,1946,False
bd6t5327016m_f348.jpg,monographies,train,1996,True
bpt6k34065679_f37.jpg,monographies,train,1914,True
